DATEHOUR,LOAD,LOCATION
2017-03-02 8:00,904.52,North (Wichita Falls)
2017-03-02 8:00,"13,507.37",North Central (DFW)
2017-03-02 8:00,"2,636.53",South (Corpus Christi)
2017-03-02 8:00,"5,925.90",South Central (Austin)
2017-03-02 8:00,"1,269.76",West (Abilene)
2017-03-02 9:00,"9,762.59",Coast (Houston)
2017-03-02 9:00,"1,346.26",East (Tyler)
2017-03-02 9:00,"2,252.15",Far West (Midland)
2017-03-02 9:00,860.84,North (Wichita Falls)
2017-03-02 9:00,"12,807.20",North Central (DFW)
2017-03-02 9:00,"2,603.02",South (Corpus Christi)
2017-03-02 9:00,"5,777.96",South Central (Austin)
2017-03-02 9:00,"1,228.90",West (Abilene)
2017-03-02 10:00,"9,916.51",Coast (Houston)
2017-03-02 10:00,"1,340.05",East (Tyler)
2017-03-02 10:00,"2,232.20",Far West (Midland)
2017-03-02 10:00,819.63,North (Wichita Falls)
2017-03-02 10:00,"12,173.50",North Central (DFW)
2017-03-02 10:00,"2,641.58",South (Corpus Christi)
2017-03-02 10:00,"5,638.00",South Central (Austin)
2017-03-02 10:00,"1,179.70",West (Abilene)
2017-03-02 11:00,"10,006.76",Coast (Houston)
2017-03-02 11:00,"1,305.69",East (Tyler)
2017-03-02 11:00,"2,197.62",Far West (Midland)
2017-03-02 11:00,783.85,North (Wichita Falls)
2017-03-02 11:00,"11,713.75",North Central (DFW)
2017-03-02 11:00,"2,667.85",South (Corpus Christi)
2017-03-02 11:00,"5,522.93",South Central (Austin)
2017-03-02 11:00,"1,149.52",West (Abilene)
2017-03-02 12:00,"10,022.80",Coast (Houston)
2017-03-02 12:00,"1,261.05",East (Tyler)
2017-03-02 12:00,"2,173.32",Far West (Midland)
2017-03-02 12:00,753.73,North (Wichita Falls)
2017-03-02 12:00,"11,322.22",North Central (DFW)
2017-03-02 12:00,"2,681.45",South (Corpus Christi)
2017-03-02 12:00,"5,432.06",South Central (Austin)
2017-03-02 12:00,"1,112.09",West (Abilene)
2017-03-02 13:00,"9,976.57",Coast (Houston)
2017-03-02 13:00,"1,229.58",East (Tyler)
2017-03-02 13:00,"2,144.22",Far West (Midland)
2017-03-02 13:00,734.84,North (Wichita Falls)
2017-03-02 13:00,"11,077.53",North Central (DFW)
2017-03-02 13:00,"2,678.09",South (Corpus Christi)
2017-03-02 13:00,"5,358.19",South Central (Austin)
2017-03-02 13:00,"1,080.36",West (Abilene)
2017-03-02 14:00,"10,012.04",Coast (Houston)
2017-03-02 14:00,"1,206.12",East (Tyler)
2017-03-02 14:00,"2,136.24",Far West (Midland)
2017-03-02 14:00,723.99,North (Wichita Falls)
2017-03-02 14:00,"10,891.84",North Central (DFW)
2017-03-02 14:00,"2,697.14",South (Corpus Christi)
2017-03-02 14:00,"5,300.54",South Central (Austin)
2017-03-02 14:00,"1,058.94",West (Abilene)
2017-03-02 15:00,"10,007.80",Coast (Houston)
2017-03-02 15:00,"1,202.74",East (Tyler)
2017-03-02 15:00,"2,130.94",Far West (Midland)
2017-03-02 15:00,712.86,North (Wichita Falls)
2017-03-02 15:00,"10,763.18",North Central (DFW)
2017-03-02 15:00,"2,714.38",South (Corpus Christi)
2017-03-02 15:00,"5,268.93",South Central (Austin)
2017-03-02 15:00,"1,039.56",West (Abilene)
2017-03-02 16:00,"9,968.39",Coast (Houston)
2017-03-02 16:00,"1,174.69",East (Tyler)
2017-03-02 16:00,"2,118.57",Far West (Midland)
2017-03-02 16:00,705.83,North (Wichita Falls)
2017-03-02 16:00,"10,651.48",North Central (DFW)
2017-03-02 16:00,"2,708.41",South (Corpus Christi)
2017-03-02 16:00,"5,265.50",South Central (Austin)
2017-03-02 16:00,"1,041.15",West (Abilene)
2017-03-02 17:00,"9,897.92",Coast (Houston)
2017-03-02 17:00,"1,184.71",East (Tyler)
2017-03-02 17:00,"2,118.84",Far West (Midland)
2017-03-02 17:00,707.42,North (Wichita Falls)
2017-03-02 17:00,"10,683.07",North Central (DFW)
2017-03-02 17:00,"2,716.98",South (Corpus Christi)
2017-03-02 17:00,"5,317.17",South Central (Austin)
2017-03-02 17:00,"1,041.38",West (Abilene)
2017-03-02 18:00,"9,787.35",Coast (Houston)
2017-03-02 18:00,"1,190.02",East (Tyler)
2017-03-02 18:00,"2,114.92",Far West (Midland)
2017-03-02 18:00,707.63,North (Wichita Falls)
2017-03-02 18:00,"10,756.78",North Central (DFW)
2017-03-02 18:00,"2,694.97",South (Corpus Christi)
2017-03-02 18:00,"5,365.89",South Central (Austin)
2017-03-02 18:00,"1,033.81",West (Abilene)
2017-03-02 19:00,"10,018.19",Coast (Houston)
2017-03-02 19:00,"1,241.35",East (Tyler)
2017-03-02 19:00,"2,131.40",Far West (Midland)
2017-03-02 19:00,733.71,North (Wichita Falls)
2017-03-02 19:00,"11,211.76",North Central (DFW)
2017-03-02 19:00,"2,803.84",South (Corpus Christi)
2017-03-02 19:00,"5,678.55",South Central (Austin)
2017-03-02 19:00,"1,055.87",West (Abilene)
2017-03-02 20:00,"10,204.93",Coast (Houston)
2017-03-02 20:00,"1,308.11",East (Tyler)
2017-03-02 20:00,"2,202.07",Far West (Midland)
2017-03-02 20:00,764.81,North (Wichita Falls)
2017-03-02 20:00,"11,673.64",North Central (DFW)
2017-03-02 20:00,"2,936.99",South (Corpus Christi)
2017-03-02 20:00,"5,984.05",South Central (Austin)
2017-03-02 20:00,"1,106.11",West (Abilene)
2017-03-02 21:00,"10,042.66",Coast (Houston)
2017-03-02 21:00,"1,302.28",East (Tyler)
2017-03-02 21:00,"2,195.50",Far West (Midland)
2017-03-02 21:00,768.16,North (Wichita Falls)
2017-03-02 21:00,"11,668.52",North Central (DFW)
2017-03-02 21:00,"2,906.65",South (Corpus Christi)
2017-03-02 21:00,"5,940.15",South Central (Austin)
2017-03-02 21:00,"1,118.70",West (Abilene)
2017-03-02 22:00,"9,666.90",Coast (Houston)
2017-03-02 22:00,"1,269.47",East (Tyler)
2017-03-02 22:00,"2,177.53",Far West (Midland)
2017-03-02 22:00,754.17,North (Wichita Falls)
2017-03-02 22:00,"11,267.80",North Central (DFW)
2017-03-02 22:00,"2,806.55",South (Corpus Christi)
2017-03-02 22:00,"5,689.93",South Central (Austin)
2017-03-02 22:00,"1,100.77",West (Abilene)
2017-03-02 23:00,"9,148.85",Coast (Houston)
2017-03-02 23:00,"1,191.39",East (Tyler)
2017-03-02 23:00,"2,148.43",Far West (Midland)
2017-03-02 23:00,710.57,North (Wichita Falls)
2017-03-02 23:00,"10,568.49",North Central (DFW)
2017-03-02 23:00,"2,622.65",South (Corpus Christi)
2017-03-02 23:00,"5,295.90",South Central (Austin)
2017-03-02 23:00,"1,058.52",West (Abilene)
2017-03-03 0:00,"8,613.44",Coast (Houston)
2017-03-03 0:00,"1,133.38",East (Tyler)
2017-03-03 0:00,"2,111.37",Far West (Midland)
2017-03-03 0:00,679.87,North (Wichita Falls)
2017-03-03 0:00,"9,861.45",North Central (DFW)
2017-03-03 0:00,"2,390.06",South (Corpus Christi)
2017-03-03 0:00,"4,822.60",South Central (Austin)
2017-03-03 0:00,"1,013.66",West (Abilene)
2017-03-03 1:00,"8,281.69",Coast (Houston)
2017-03-03 1:00,"1,092.19",East (Tyler)
2017-03-03 1:00,"2,102.92",Far West (Midland)
2017-03-03 1:00,670.54,North (Wichita Falls)
2017-03-03 1:00,"9,484.56",North Central (DFW)
2017-03-03 1:00,"2,247.54",South (Corpus Christi)
2017-03-03 1:00,"4,560.78",South Central (Austin)
2017-03-03 1:00,999.92,West (Abilene)
2017-03-03 2:00,"8,091.95",Coast (Houston)
2017-03-03 2:00,"1,074.93",East (Tyler)
2017-03-03 2:00,"2,092.09",Far West (Midland)
2017-03-03 2:00,667.56,North (Wichita Falls)
2017-03-03 2:00,"9,350.11",North Central (DFW)
2017-03-03 2:00,"2,153.04",South (Corpus Christi)
2017-03-03 2:00,"4,465.27",South Central (Austin)
2017-03-03 2:00,"1,000.82",West (Abilene)
2017-03-03 3:00,"8,018.50",Coast (Houston)
2017-03-03 3:00,"1,089.98",East (Tyler)
2017-03-03 3:00,"2,103.06",Far West (Midland)
2017-03-03 3:00,676.3,North (Wichita Falls)
2017-03-03 3:00,"9,378.19",North Central (DFW)
2017-03-03 3:00,"2,098.02",South (Corpus Christi)
2017-03-03 3:00,"4,483.59",South Central (Austin)
2017-03-03 3:00,"1,013.11",West (Abilene)
2017-03-03 4:00,"8,049.37",Coast (Houston)
2017-03-03 4:00,"1,109.76",East (Tyler)
2017-03-03 4:00,"2,112.31",Far West (Midland)
2017-03-03 4:00,688.81,North (Wichita Falls)
2017-03-03 4:00,"9,523.18",North Central (DFW)
2017-03-03 4:00,"2,081.77",South (Corpus Christi)
2017-03-03 4:00,"4,542.61",South Central (Austin)
2017-03-03 4:00,"1,029.90",West (Abilene)
2017-03-03 5:00,"8,300.23",Coast (Houston)
2017-03-03 5:00,"1,156.51",East (Tyler)
2017-03-03 5:00,"2,141.10",Far West (Midland)
2017-03-03 5:00,715.54,North (Wichita Falls)
2017-03-03 5:00,"10,052.94",North Central (DFW)
2017-03-03 5:00,"2,118.57",South (Corpus Christi)
2017-03-03 5:00,"4,754.99",South Central (Austin)
2017-03-03 5:00,"1,059.15",West (Abilene)
2017-03-03 6:00,"8,976.66",Coast (Houston)
2017-03-03 6:00,"1,252.78",East (Tyler)
2017-03-03 6:00,"2,198.04",Far West (Midland)
2017-03-03 6:00,770.53,North (Wichita Falls)
2017-03-03 6:00,"11,162.64",North Central (DFW)
2017-03-03 6:00,"2,263.04",South (Corpus Christi)
2017-03-03 6:00,"5,271.47",South Central (Austin)
2017-03-03 6:00,"1,124.84",West (Abilene)
2017-03-03 7:00,"9,909.60",Coast (Houston)
2017-03-03 7:00,"1,418.91",East (Tyler)
2017-03-03 7:00,"2,289.40",Far West (Midland)
2017-03-03 7:00,853.36,North (Wichita Falls)
2017-03-03 7:00,"12,813.83",North Central (DFW)
2017-03-03 7:00,"2,595.82",South (Corpus Christi)
2017-03-03 7:00,"6,154.98",South Central (Austin)
2017-03-03 7:00,"1,251.24",West (Abilene)
2017-03-03 8:00,"10,077.69",Coast (Houston)
2017-03-03 8:00,"1,430.67",East (Tyler)
2017-03-03 8:00,"2,312.82",Far West (Midland)
2017-03-03 8:00,870.39,North (Wichita Falls)
2017-03-03 8:00,"13,193.26",North Central (DFW)
2017-03-03 8:00,"2,684.87",South (Corpus Christi)
2017-03-03 8:00,"6,330.23",South Central (Austin)
2017-03-03 8:00,"1,288.27",West (Abilene)
2017-03-03 9:00,"10,116.64",Coast (Houston)
2017-03-03 9:00,"1,339.22",East (Tyler)
2017-03-03 9:00,"2,299.07",Far West (Midland)
2017-03-03 9:00,840,North (Wichita Falls)
2017-03-03 9:00,"12,557.56",North Central (DFW)
2017-03-03 9:00,"2,760.83",South (Corpus Christi)
2017-03-03 9:00,"6,072.66",South Central (Austin)
2017-03-03 9:00,"1,234.14",West (Abilene)
2017-03-03 10:00,"10,118.92",Coast (Houston)
2017-03-03 10:00,"1,308.08",East (Tyler)
2017-03-03 10:00,"2,282.77",Far West (Midland)
2017-03-03 10:00,797.57,North (Wichita Falls)
2017-03-03 10:00,"11,937.77",North Central (DFW)
2017-03-03 10:00,"2,804.42",South (Corpus Christi)
2017-03-03 10:00,"5,871.38",South Central (Austin)
2017-03-03 10:00,"1,187.61",West (Abilene)
2017-03-03 11:00,"10,084.86",Coast (Houston)
2017-03-03 11:00,"1,261.30",East (Tyler)
2017-03-03 11:00,"2,264.40",Far West (Midland)
2017-03-03 11:00,766.55,North (Wichita Falls)
2017-03-03 11:00,"11,554.58",North Central (DFW)
2017-03-03 11:00,"2,837.65",South (Corpus Christi)
2017-03-03 11:00,"5,731.16",South Central (Austin)
2017-03-03 11:00,"1,145.67",West (Abilene)
2017-03-03 12:00,"10,047.87",Coast (Houston)
2017-03-03 12:00,"1,207.22",East (Tyler)
2017-03-03 12:00,"2,232.82",Far West (Midland)
2017-03-03 12:00,741.89,North (Wichita Falls)
2017-03-03 12:00,"11,237.93",North Central (DFW)
2017-03-03 12:00,"2,843.63",South (Corpus Christi)
2017-03-03 12:00,"5,584.64",South Central (Austin)
2017-03-03 12:00,"1,103.16",West (Abilene)
2017-03-03 13:00,"10,042.88",Coast (Houston)
2017-03-03 13:00,"1,213.86",East (Tyler)
2017-03-03 13:00,"2,203.86",Far West (Midland)
2017-03-03 13:00,722.6,North (Wichita Falls)
2017-03-03 13:00,"10,964.63",North Central (DFW)
2017-03-03 13:00,"2,846.78",South (Corpus Christi)
2017-03-03 13:00,"5,402.08",South Central (Austin)
2017-03-03 13:00,"1,080.61",West (Abilene)
2017-03-03 14:00,"10,066.61",Coast (Houston)
2017-03-03 14:00,"1,207.59",East (Tyler)
2017-03-03 14:00,"2,194.02",Far West (Midland)
2017-03-03 14:00,711.81,North (Wichita Falls)
2017-03-03 14:00,"10,857.91",North Central (DFW)
2017-03-03 14:00,"2,856.04",South (Corpus Christi)
2017-03-03 14:00,"5,341.95",South Central (Austin)
2017-03-03 14:00,"1,061.18",West (Abilene)
2017-03-03 15:00,"10,021.73",Coast (Houston)
2017-03-03 15:00,"1,197.75",East (Tyler)
2017-03-03 15:00,"2,185.55",Far West (Midland)
2017-03-03 15:00,700.7,North (Wichita Falls)
2017-03-03 15:00,"10,709.77",North Central (DFW)
2017-03-03 15:00,"2,850.21",South (Corpus Christi)
2017-03-03 15:00,"5,284.51",South Central (Austin)
2017-03-03 15:00,"1,045.52",West (Abilene)
2017-03-03 16:00,"9,931.80",Coast (Houston)
2017-03-03 16:00,"1,173.08",East (Tyler)
2017-03-03 16:00,"2,178.51",Far West (Midland)
2017-03-03 16:00,689.35,North (Wichita Falls)
2017-03-03 16:00,"10,566.74",North Central (DFW)
2017-03-03 16:00,"2,840.34",South (Corpus Christi)
2017-03-03 16:00,"5,261.72",South Central (Austin)
2017-03-03 16:00,"1,036.25",West (Abilene)
2017-03-03 17:00,"9,865.19",Coast (Houston)
2017-03-03 17:00,"1,156.11",East (Tyler)
2017-03-03 17:00,"2,166.99",Far West (Midland)
2017-03-03 17:00,686.63,North (Wichita Falls)
2017-03-03 17:00,"10,551.11",North Central (DFW)
2017-03-03 17:00,"2,843.49",South (Corpus Christi)
2017-03-03 17:00,"5,253.05",South Central (Austin)
2017-03-03 17:00,"1,031.78",West (Abilene)
2017-03-03 18:00,"9,678.47",Coast (Houston)
2017-03-03 18:00,"1,155.15",East (Tyler)
2017-03-03 18:00,"2,151.76",Far West (Midland)
2017-03-03 18:00,684.26,North (Wichita Falls)
2017-03-03 18:00,"10,568.45",North Central (DFW)
2017-03-03 18:00,"2,830.09",South (Corpus Christi)
2017-03-03 18:00,"5,319.48",South Central (Austin)
2017-03-03 18:00,"1,035.99",West (Abilene)
2017-03-03 19:00,"9,873.72",Coast (Houston)
2017-03-03 19:00,"1,201.44",East (Tyler)
2017-03-03 19:00,"2,173.12",Far West (Midland)
2017-03-03 19:00,706.96,North (Wichita Falls)
2017-03-03 19:00,"10,876.48",North Central (DFW)
2017-03-03 19:00,"2,925.53",South (Corpus Christi)
2017-03-03 19:00,"5,561.68",South Central (Austin)
2017-03-03 19:00,"1,066.75",West (Abilene)
2017-03-03 20:00,"10,039.47",Coast (Houston)
2017-03-03 20:00,"1,222.83",East (Tyler)
2017-03-03 20:00,"2,234.89",Far West (Midland)
2017-03-03 20:00,726.79,North (Wichita Falls)
2017-03-03 20:00,"11,129.64",North Central (DFW)
2017-03-03 20:00,"3,031.12",South (Corpus Christi)
2017-03-03 20:00,"5,704.13",South Central (Austin)
2017-03-03 20:00,"1,102.41",West (Abilene)
2017-03-03 21:00,"9,955.69",Coast (Houston)
2017-03-03 21:00,"1,210.68",East (Tyler)
2017-03-03 21:00,"2,230.93",Far West (Midland)
2017-03-03 21:00,724.2,North (Wichita Falls)
2017-03-03 21:00,"10,986.88",North Central (DFW)
2017-03-03 21:00,"2,978.80",South (Corpus Christi)
2017-03-03 21:00,"5,613.38",South Central (Austin)
2017-03-03 21:00,"1,109.45",West (Abilene)
2017-03-03 22:00,"9,725.19",Coast (Houston)
2017-03-03 22:00,"1,175.30",East (Tyler)
2017-03-03 22:00,"2,239.12",Far West (Midland)
2017-03-03 22:00,714.07,North (Wichita Falls)
2017-03-03 22:00,"10,697.87",North Central (DFW)
2017-03-03 22:00,"2,910.79",South (Corpus Christi)
2017-03-03 22:00,"5,412.81",South Central (Austin)
2017-03-03 22:00,"1,095.71",West (Abilene)
2017-03-03 23:00,"9,353.35",Coast (Houston)
2017-03-03 23:00,"1,126.57",East (Tyler)
2017-03-03 23:00,"2,226.94",Far West (Midland)
2017-03-03 23:00,698.55,North (Wichita Falls)
2017-03-03 23:00,"10,193.55",North Central (DFW)
2017-03-03 23:00,"2,806.08",South (Corpus Christi)
2017-03-03 23:00,"5,129.29",South Central (Austin)
2017-03-03 23:00,"1,059.87",West (Abilene)
2017-03-04 0:00,"8,859.74",Coast (Houston)
2017-03-04 0:00,"1,079.12",East (Tyler)
2017-03-04 0:00,"2,188.79",Far West (Midland)
2017-03-04 0:00,670.97,North (Wichita Falls)
2017-03-04 0:00,"9,640.81",North Central (DFW)
2017-03-04 0:00,"2,639.00",South (Corpus Christi)
2017-03-04 0:00,"4,770.14",South Central (Austin)
2017-03-04 0:00,"1,013.50",West (Abilene)
2017-03-04 1:00,"8,475.59",Coast (Houston)
2017-03-04 1:00,"1,032.86",East (Tyler)
2017-03-04 1:00,"2,163.46",Far West (Midland)
2017-03-04 1:00,654.43,North (Wichita Falls)
2017-03-04 1:00,"9,200.67",North Central (DFW)
2017-03-04 1:00,"2,466.76",South (Corpus Christi)
2017-03-04 1:00,"4,497.83",South Central (Austin)
2017-03-04 1:00,994.34,West (Abilene)
2017-03-04 2:00,"8,228.74",Coast (Houston)
2017-03-04 2:00,"1,003.93",East (Tyler)
2017-03-04 2:00,"2,147.36",Far West (Midland)
2017-03-04 2:00,642.24,North (Wichita Falls)
2017-03-04 2:00,"8,955.26",North Central (DFW)
2017-03-04 2:00,"2,306.90",South (Corpus Christi)
2017-03-04 2:00,"4,291.78",South Central (Austin)
2017-03-04 2:00,977.94,West (Abilene)
2017-03-04 3:00,"8,051.65",Coast (Houston)
2017-03-04 3:00,996.55,East (Tyler)
2017-03-04 3:00,"2,148.55",Far West (Midland)
2017-03-04 3:00,643.68,North (Wichita Falls)
2017-03-04 3:00,"8,813.08",North Central (DFW)
2017-03-04 3:00,"2,230.50",South (Corpus Christi)
2017-03-04 3:00,"4,198.24",South Central (Austin)
2017-03-04 3:00,969.6,West (Abilene)
2017-03-04 4:00,"7,938.84",Coast (Houston)
2017-03-04 4:00,989.79,East (Tyler)
2017-03-04 4:00,"2,139.23",Far West (Midland)
2017-03-04 4:00,648.39,North (Wichita Falls)
2017-03-04 4:00,"8,785.35",North Central (DFW)
2017-03-04 4:00,"2,187.28",South (Corpus Christi)
2017-03-04 4:00,"4,137.81",South Central (Austin)
2017-03-04 4:00,962.47,West (Abilene)
2017-03-04 5:00,"7,938.38",Coast (Houston)
2017-03-04 5:00,"1,001.38",East (Tyler)
2017-03-04 5:00,"2,154.73",Far West (Midland)
2017-03-04 5:00,656.83,North (Wichita Falls)
2017-03-04 5:00,"8,878.01",North Central (DFW)
2017-03-04 5:00,"2,181.62",South (Corpus Christi)
2017-03-04 5:00,"4,159.63",South Central (Austin)
2017-03-04 5:00,973.44,West (Abilene)
2017-03-04 6:00,"8,075.18",Coast (Houston)
2017-03-04 6:00,"1,041.95",East (Tyler)
2017-03-04 6:00,"2,160.65",Far West (Midland)
2017-03-04 6:00,671.14,North (Wichita Falls)
2017-03-04 6:00,"9,225.80",North Central (DFW)
2017-03-04 6:00,"2,215.15",South (Corpus Christi)
2017-03-04 6:00,"4,285.39",South Central (Austin)
2017-03-04 6:00,991.77,West (Abilene)
2017-03-04 7:00,"8,372.13",Coast (Houston)
2017-03-04 7:00,"1,116.48",East (Tyler)
2017-03-04 7:00,"2,178.73",Far West (Midland)
2017-03-04 7:00,703.89,North (Wichita Falls)
2017-03-04 7:00,"9,794.60",North Central (DFW)
2017-03-04 7:00,"2,308.39",South (Corpus Christi)
2017-03-04 7:00,"4,536.58",South Central (Austin)
2017-03-04 7:00,"1,024.15",West (Abilene)
2017-03-04 8:00,"8,587.83",Coast (Houston)
2017-03-04 8:00,"1,161.50",East (Tyler)
2017-03-04 8:00,"2,196.33",Far West (Midland)
2017-03-04 8:00,729.32,North (Wichita Falls)
2017-03-04 8:00,"10,282.53",North Central (DFW)
2017-03-04 8:00,"2,372.69",South (Corpus Christi)
2017-03-04 8:00,"4,791.68",South Central (Austin)
2017-03-04 8:00,"1,063.21",West (Abilene)
2017-03-04 9:00,"8,948.14",Coast (Houston)
2017-03-04 9:00,"1,201.28",East (Tyler)
2017-03-04 9:00,"2,207.34",Far West (Midland)
2017-03-04 9:00,744.7,North (Wichita Falls)
2017-03-04 9:00,"10,851.74",North Central (DFW)
2017-03-04 9:00,"2,507.39",South (Corpus Christi)
2017-03-04 9:00,"5,092.88",South Central (Austin)
2017-03-04 9:00,"1,086.89",West (Abilene)
2017-03-04 10:00,"9,277.86",Coast (Houston)
2017-03-04 10:00,"1,227.88",East (Tyler)
2017-03-04 10:00,"2,229.14",Far West (Midland)
2017-03-04 10:00,751.75,North (Wichita Falls)
2017-03-04 10:00,"11,211.11",North Central (DFW)
2017-03-04 10:00,"2,648.73",South (Corpus Christi)
2017-03-04 10:00,"5,329.34",South Central (Austin)
2017-03-04 10:00,"1,103.76",West (Abilene)
2017-03-04 11:00,"9,517.71",Coast (Houston)
2017-03-04 11:00,"1,240.22",East (Tyler)
2017-03-04 11:00,"2,228.79",Far West (Midland)
2017-03-04 11:00,747.33,North (Wichita Falls)
2017-03-04 11:00,"11,357.58",North Central (DFW)
2017-03-04 11:00,"2,758.01",South (Corpus Christi)
2017-03-04 11:00,"5,505.02",South Central (Austin)
2017-03-04 11:00,"1,112.25",West (Abilene)
2017-03-04 12:00,"9,603.92",Coast (Houston)
2017-03-04 12:00,"1,177.13",East (Tyler)
2017-03-04 12:00,"2,215.75",Far West (Midland)
2017-03-04 12:00,736.43,North (Wichita Falls)
2017-03-04 12:00,"11,354.29",North Central (DFW)
2017-03-04 12:00,"2,828.53",South (Corpus Christi)
2017-03-04 12:00,"5,593.25",South Central (Austin)
2017-03-04 12:00,"1,097.97",West (Abilene)
2017-03-04 13:00,"9,573.93",Coast (Houston)
2017-03-04 13:00,"1,195.89",East (Tyler)
2017-03-04 13:00,"2,188.19",Far West (Midland)
2017-03-04 13:00,720.75,North (Wichita Falls)
2017-03-04 13:00,"11,206.87",North Central (DFW)
2017-03-04 13:00,"2,836.64",South (Corpus Christi)
2017-03-04 13:00,"5,601.89",South Central (Austin)
2017-03-04 13:00,"1,075.81",West (Abilene)
2017-03-04 14:00,"9,525.12",Coast (Houston)
2017-03-04 14:00,"1,219.43",East (Tyler)
2017-03-04 14:00,"2,171.70",Far West (Midland)
2017-03-04 14:00,711.36,North (Wichita Falls)
2017-03-04 14:00,"11,040.81",North Central (DFW)
2017-03-04 14:00,"2,820.47",South (Corpus Christi)
2017-03-04 14:00,"5,542.81",South Central (Austin)
2017-03-04 14:00,"1,067.88",West (Abilene)
